Unnamed: 0,title,release_year,locations,director,writer,imdb_rating,genres,type,release_decade,longitude,latitude,min_distance_to_tourist_spot,is_tourist_spot,location_cluster,search_key
257.0,The Conversation,1974.0,Alcoa Building (1 Maritime Plaza),Francis Ford Coppola,Francis Ford Coppola,7.7,Drama  Mystery  Thriller,movie,1970.0,-122.399087001,37.795233916,343.9546906278968,1,101.0,the conversation 1974.0 alcoa building (1 maritime plaza) francis ford coppola francis ford coppola drama  mystery  thriller 1970.0
1846.0,The Conversation,1974.0,"American Roofing Co. Building (297 Kansas Street, Potrero Hill)",Francis Ford Coppola,Francis Ford Coppola,7.7,Drama  Mystery  Thriller,movie,1970.0,-122.40335201,37.766435015,1428.0613545407018,0,94.0,"the conversation 1974.0 american roofing co. building (297 kansas street, potrero hill) francis ford coppola francis ford coppola drama  mystery  thriller 1970.0"
1817.0,The Conversation,1974.0,"Cathedral Hill Hotel (1101 Van Ness Avenue, Civic Center)",Francis Ford Coppola,Francis Ford Coppola,7.7,Drama  Mystery  Thriller,movie,1970.0,-122.422439029,37.78602302,712.3598793174784,1,103.0,"the conversation 1974.0 cathedral hill hotel (1101 van ness avenue, civic center) francis ford coppola francis ford coppola drama  mystery  thriller 1970.0"
1086.0,The Conversation,1974.0,One Embarcadero Center (Financial District),Francis Ford Coppola,Francis Ford Coppola,7.7,Drama  Mystery  Thriller,movie,1970.0,-122.399660033,37.794666983,297.760342586096,1,101.0,the conversation 1974.0 one embarcadero center (financial district) francis ford coppola francis ford coppola drama  mystery  thriller 1970.0
953.0,The Conversation,1974.0,Alamo Square (Hayes Valley),Francis Ford Coppola,Francis Ford Coppola,7.7,Drama  Mystery  Thriller,movie,1970.0,-122.43146,37.77722,165.73625513695765,1,69.0,the conversation 1974.0 alamo square (hayes valley) francis ford coppola francis ford coppola drama  mystery  thriller 1970.0
124.0,Herbie Rides Again,1974.0,Sheraton Palace Hotel (639 Market Street),Robert Stevenson,Bill Walsh,5.7,Comedy  Family  Fantasy  Romance,movie,1970.0,-122.402183833,37.788545667,372.7197535046725,1,100.0,herbie rides again 1974.0 sheraton palace hotel (639 market street) robert stevenson bill walsh comedy  family  fantasy  romance 1970.0
566.0,Herbie Rides Again,1974.0,Golden Gate Bridge,Robert Stevenson,Bill Walsh,5.7,Comedy  Family  Fantasy  Romance,movie,1970.0,-122.47847,37.81914,1103.0564662179586,0,30.0,herbie rides again 1974.0 golden gate bridge robert stevenson bill walsh comedy  family  fantasy  romance 1970.0
1008.0,Herbie Rides Again,1974.0,Castagnola's Restaurant (Fisherman's Wharf),Robert Stevenson,Bill Walsh,5.7,Comedy  Family  Fantasy  Romance,movie,1970.0,-122.40625,37.80655,475.24647279507553,1,40.0,herbie rides again 1974.0 castagnola's restaurant (fisherman's wharf) robert stevenson bill walsh comedy  family  fantasy  romance 1970.0
1167.0,Freebie and the Bean,1974.0,"Fairmont Hotel (950 Mason Street, Nob Hill)",Richard Rush,Robert Kaufman,6.6,Action  Comedy  Crime  Drama,movie,1970.0,-122.41075,37.79232,68.14747918717416,1,36.0,"freebie and the bean 1974.0 fairmont hotel (950 mason street, nob hill) richard rush robert kaufman action  comedy  crime  drama 1970.0"
168.0,Freebie and the Bean,1974.0,Twin Peaks,Richard Rush,Robert Kaufman,6.6,Action  Comedy  Crime  Drama,movie,1970.0,-122.44224,37.75669,396.66732749605524,1,87.0,freebie and the bean 1974.0 twin peaks richard rush robert kaufman action  comedy  crime  drama 1970.0
510.0,Freebie and the Bean,1974.0,Embarcadero Freeway,Richard Rush,Robert Kaufman,6.6,Action  Comedy  Crime  Drama,movie,1970.0,-122.410722671,37.808306105,164.52520469074494,1,40.0,freebie and the bean 1974.0 embarcadero freeway richard rush robert kaufman action  comedy  crime  drama 1970.0
1683.0,Freebie and the Bean,1974.0,Candlestick Park (602 Jamestown Ave.),Richard Rush,Robert Kaufman,6.6,Action  Comedy  Crime  Drama,movie,1970.0,-122.387944392,37.713026395,6208.195684338054,0,31.0,freebie and the bean 1974.0 candlestick park (602 jamestown ave.) richard rush robert kaufman action  comedy  crime  drama 1970.0
612.0,Freebie and the Bean,1974.0,Folsom Street (SOMA),Richard Rush,Robert Kaufman,6.6,Action  Comedy  Crime  Drama,movie,1970.0,-122.393953862,37.787720205,344.5730632028298,1,86.0,freebie and the bean 1974.0 folsom street (soma) richard rush robert kaufman action  comedy  crime  drama 1970.0
1419.0,Freebie and the Bean,1974.0,Alco Plaza,Richard Rush,Robert Kaufman,6.6,Action  Comedy  Crime  Drama,movie,1970.0,-122.459900017,37.748855,981.9205931571132,1,5.0,freebie and the bean 1974.0 alco plaza richard rush robert kaufman action  comedy  crime  drama 1970.0
558.0,Freebie and the Bean,1974.0,Potrero Hill,Richard Rush,Robert Kaufman,6.6,Action  Comedy  Crime  Drama,movie,1970.0,-122.39914,37.7566,1714.9603008585725,0,97.0,freebie and the bean 1974.0 potrero hill richard rush robert kaufman action  comedy  crime  drama 1970.0
1880.0,Freebie and the Bean,1974.0,Stockton Tunnel (Stockton Street at Sutter Street),Richard Rush,Robert Kaufman,6.6,Action  Comedy  Crime  Drama,movie,1970.0,-122.406939968,37.789419996,176.25843343698386,1,59.0,freebie and the bean 1974.0 stockton tunnel (stockton street at sutter street) richard rush robert kaufman action  comedy  crime  drama 1970.0
1153.0,Freebie and the Bean,1974.0,Nob Hill,Richard Rush,Robert Kaufman,6.6,Action  Comedy  Crime  Drama,movie,1970.0,-122.41787,37.79336,572.472474974633,1,95.0,freebie and the bean 1974.0 nob hill richard rush robert kaufman action  comedy  crime  drama 1970.0
2033.0,Freebie and the Bean,1974.0,Hyatt Regency Hotel (5 Embarcadero Center),Richard Rush,Robert Kaufman,6.6,Action  Comedy  Crime  Drama,movie,1970.0,-122.3965,37.79424,284.9687458366698,1,101.0,freebie and the bean 1974.0 hyatt regency hotel (5 embarcadero center) richard rush robert kaufman action  comedy  crime  drama 1970.0
987.0,Freebie and the Bean,1974.0,TransAmerica Pyramid (600 Montgomery Street),Richard Rush,Robert Kaufman,6.6,Action  Comedy  Crime  Drama,movie,1970.0,-122.40282,37.79518,15.968338048048414,1,11.0,freebie and the bean 1974.0 transamerica pyramid (600 montgomery street) richard rush robert kaufman action  comedy  crime  drama 1970.0
1969.0,Freebie and the Bean,1974.0,Broadway and Columbus Avenue (North Beach),Richard Rush,Robert Kaufman,6.6,Action  Comedy  Crime  Drama,movie,1970.0,-122.406639979,37.797889993,342.8908159946089,1,11.0,freebie and the bean 1974.0 broadway and columbus avenue (north beach) richard rush robert kaufman action  comedy  crime  drama 1970.0
1790.0,Freebie and the Bean,1974.0,"Steinhart Aquarium (California Academy of Sciences, Golden Gate Park)",Richard Rush,Robert Kaufman,6.6,Action  Comedy  Crime  Drama,movie,1970.0,-122.46671,37.77021,1127.870557577214,0,9.0,"freebie and the bean 1974.0 steinhart aquarium (california academy of sciences, golden gate park) richard rush robert kaufman action  comedy  crime  drama 1970.0"
755.0,Magnum Force,1973.0,"Pacific Heights Towers (2200 Sacramento Street, Pacific Heights)",Ted Post,John Milius,7.2,Action  Crime  Mystery  Thriller,movie,1970.0,-122.429498016,37.790644005,638.1777533611169,1,56.0,"magnum force 1973.0 pacific heights towers (2200 sacramento street, pacific heights) ted post john milius action  crime  mystery  thriller 1970.0"
1231.0,Magnum Force,1973.0,"Fairmont Hotel (950 Mason Street, Nob Hill)",Ted Post,John Milius,7.2,Action  Crime  Mystery  Thriller,movie,1970.0,-122.41075,37.79232,68.14747918717416,1,36.0,"magnum force 1973.0 fairmont hotel (950 mason street, nob hill) ted post john milius action  crime  mystery  thriller 1970.0"
542.0,Magnum Force,1973.0,18th Street Overpass (Potrero Hill),Ted Post,John Milius,7.2,Action  Crime  Mystery  Thriller,movie,1970.0,-122.419593505,37.761824493,596.4305939471087,1,83.0,magnum force 1973.0 18th street overpass (potrero hill) ted post john milius action  crime  mystery  thriller 1970.0
1075.0,Magnum Force,1973.0,280 Freeway at Pennsylvania and Mariposa Streets,Ted Post,John Milius,7.2,Action  Crime  Mystery  Thriller,movie,1970.0,-122.393750037,37.764040012,778.0330372417086,1,106.0,magnum force 1973.0 280 freeway at pennsylvania and mariposa streets ted post john milius action  crime  mystery  thriller 1970.0
659.0,Magnum Force,1973.0,Broadway Tunnel (Russian Hill),Ted Post,John Milius,7.2,Action  Crime  Mystery  Thriller,movie,1970.0,-122.413154711,37.797093043,507.4883696681697,1,50.0,magnum force 1973.0 broadway tunnel (russian hill) ted post john milius action  crime  mystery  thriller 1970.0
370.0,Magnum Force,1973.0,Embarcadero Freeway,Ted Post,John Milius,7.2,Action  Crime  Mystery  Thriller,movie,1970.0,-122.410722671,37.808306105,164.52520469074494,1,40.0,magnum force 1973.0 embarcadero freeway ted post john milius action  crime  mystery  thriller 1970.0
905.0,Magnum Force,1973.0,San Francisco Drydock (20th and Illinois Streets),Ted Post,John Milius,7.2,Action  Crime  Mystery  Thriller,movie,1970.0,-122.387580035,37.760560013,932.2816163564595,1,82.0,magnum force 1973.0 san francisco drydock (20th and illinois streets) ted post john milius action  crime  mystery  thriller 1970.0
1034.0,Magnum Force,1973.0,Golden Gate Bridge,Ted Post,John Milius,7.2,Action  Crime  Mystery  Thriller,movie,1970.0,-122.47847,37.81914,1103.0564662179586,0,30.0,magnum force 1973.0 golden gate bridge ted post john milius action  crime  mystery  thriller 1970.0
1734.0,Magnum Force,1973.0,City Hall,Ted Post,John Milius,7.2,Action  Crime  Mystery  Thriller,movie,1970.0,-122.41923,37.77927,0.0,1,17.0,magnum force 1973.0 city hall ted post john milius action  crime  mystery  thriller 1970.0
1835.0,Magnum Force,1973.0,"Lefty O' Doul Drawbridge/ 3rd Street Bridge (3rd Street, China Basin)",Ted Post,John Milius,7.2,Action  Crime  Mystery  Thriller,movie,1970.0,-122.3901611,37.7767263,162.71264787197956,1,38.0,"magnum force 1973.0 lefty o' doul drawbridge/ 3rd street bridge (3rd street, china basin) ted post john milius action  crime  mystery  thriller 1970.0"
146.0,Magnum Force,1973.0,San Francisco International Airport,Ted Post,John Milius,7.2,Action  Crime  Mystery  Thriller,movie,1970.0,-122.39169,37.61479,16341.186397503448,0,20.0,magnum force 1973.0 san francisco international airport ted post john milius action  crime  mystery  thriller 1970.0
263.0,Magnum Force,1973.0,Hall of Justice (850 Bryant Street),Ted Post,John Milius,7.2,Action  Crime  Mystery  Thriller,movie,1970.0,-122.404281982,37.775144986,1225.6565346753894,0,72.0,magnum force 1973.0 hall of justice (850 bryant street) ted post john milius action  crime  mystery  thriller 1970.0
297.0,Magnum Force,1973.0,2190 Washington Street (Pacific Heights),Ted Post,John Milius,7.2,Action  Crime  Mystery  Thriller,movie,1970.0,-122.429175983,37.792579009,648.3123729622491,1,56.0,magnum force 1973.0 2190 washington street (pacific heights) ted post john milius action  crime  mystery  thriller 1970.0
1460.0,Magnum Force,1973.0,Vermont Street between 20th and 22nd Streets,Ted Post,John Milius,7.2,Action  Crime  Mystery  Thriller,movie,1970.0,-122.403930026,37.756939995,1971.2851847726497,0,85.0,magnum force 1973.0 vermont street between 20th and 22nd streets ted post john milius action  crime  mystery  thriller 1970.0
1868.0,Magnum Force,1973.0,Cost Plus World Market (2552 Taylor Street),Ted Post,John Milius,7.2,Action  Crime  Mystery  Thriller,movie,1970.0,-122.414292992,37.80582602,517.9981298011396,1,49.0,magnum force 1973.0 cost plus world market (2552 taylor street) ted post john milius action  crime  mystery  thriller 1970.0
481.0,American Graffiti,1973.0,3355 Geary Blvd.,George Lucas,George Lucas,7.4,Comedy  Drama,movie,1970.0,-122.454898033,37.781121995,915.1335152821542,1,4.0,american graffiti 1973.0 3355 geary blvd. george lucas george lucas comedy  drama 1970.0
1325.0,American Graffiti,1973.0,"Mel's Drive-In (Corner of Van Ness & Mission Street, Mission District)",George Lucas,George Lucas,7.4,Comedy  Drama,movie,1970.0,-122.418649989,37.773100011,686.7246478064864,1,96.0,"american graffiti 1973.0 mel's drive-in (corner of van ness & mission street, mission district) george lucas george lucas comedy  drama 1970.0"
622.0,What's Up Doc?,1972.0,San Francisco Hilton (333 O'Farrell Street),Peter Bogdanovich,Peter Bogdanovich & Buck Henry,7.7,Comedy  Romance,movie,1970.0,-122.41032,37.78612,240.40214712031133,1,62.0,what's up doc? 1972.0 san francisco hilton (333 o'farrell street) peter bogdanovich peter bogdanovich & buck henry comedy  romance 1970.0
1943.0,What's Up Doc?,1972.0,"St. Peter & Paul's Church (666 Filbert Street, Washington Square)",Peter Bogdanovich,Peter Bogdanovich & Buck Henry,7.7,Comedy  Romance,movie,1970.0,-122.410437987,37.801430005,3.853509735626646,1,33.0,"what's up doc? 1972.0 st. peter & paul's church (666 filbert street, washington square) peter bogdanovich peter bogdanovich & buck henry comedy  romance 1970.0"
1633.0,What's Up Doc?,1972.0,Chinatown,Peter Bogdanovich,Peter Bogdanovich & Buck Henry,7.7,Comedy  Romance,movie,1970.0,-122.40858,37.7966,413.9471198430744,1,11.0,what's up doc? 1972.0 chinatown peter bogdanovich peter bogdanovich & buck henry comedy  romance 1970.0
1105.0,What's Up Doc?,1972.0,22nd Avenue & Balboa Street (Richmond District),Peter Bogdanovich,Peter Bogdanovich & Buck Henry,7.7,Comedy  Romance,movie,1970.0,-122.48126004,37.776459981,2336.714196493139,0,35.0,what's up doc? 1972.0 22nd avenue & balboa street (richmond district) peter bogdanovich peter bogdanovich & buck henry comedy  romance 1970.0
393.0,What's Up Doc?,1972.0,Hyde Street Pier,Peter Bogdanovich,Peter Bogdanovich & Buck Henry,7.7,Comedy  Romance,movie,1970.0,-122.42078,37.80764,12.49076496342911,1,19.0,what's up doc? 1972.0 hyde street pier peter bogdanovich peter bogdanovich & buck henry comedy  romance 1970.0
1977.0,What's Up Doc?,1972.0,Alta Plaza Park (Steiner Street),Peter Bogdanovich,Peter Bogdanovich & Buck Henry,7.7,Comedy  Romance,movie,1970.0,-122.432484653,37.773870581,244.60670211544763,1,69.0,what's up doc? 1972.0 alta plaza park (steiner street) peter bogdanovich peter bogdanovich & buck henry comedy  romance 1970.0
1258.0,What's Up Doc?,1972.0,Lombard Street between Hyde and Leavenworth,Peter Bogdanovich,Peter Bogdanovich & Buck Henry,7.7,Comedy  Romance,movie,1970.0,-122.417980024,37.802200009,127.1262094243703,1,29.0,what's up doc? 1972.0 lombard street between hyde and leavenworth peter bogdanovich peter bogdanovich & buck henry comedy  romance 1970.0
1528.0,"Play it Again, Sam",1972.0,Balboa at 22nd Avenue,Herbert Ross,Woody Allen,7.6,Comedy  Romance,movie,1970.0,-122.48126004,37.776459981,2336.714196493139,0,35.0,"play it again, sam 1972.0 balboa at 22nd avenue herbert ross woody allen comedy  romance 1970.0"
976.0,"Play it Again, Sam",1972.0,Surf Theater (4520 Irving Street),Herbert Ross,Woody Allen,7.6,Comedy  Romance,movie,1970.0,-122.506524018,37.762494012,962.0984448654123,1,-1.0,"play it again, sam 1972.0 surf theater (4520 irving street) herbert ross woody allen comedy  romance 1970.0"
222.0,"Play it Again, Sam",1972.0,"The Music Concourse (Martin Luther King, Jr. Drive, Golden Gate Park)",Herbert Ross,Woody Allen,7.6,Comedy  Romance,movie,1970.0,-122.46765842193204,37.7704520788448,1202.3498997760728,0,9.0,"play it again, sam 1972.0 the music concourse (martin luther king, jr. drive, golden gate park) herbert ross woody allen comedy  romance 1970.0"
345.0,"Play it Again, Sam",1972.0,15-17 Fresno Street,Herbert Ross,Woody Allen,7.6,Comedy  Romance,movie,1970.0,-122.405929026,37.798537997,338.70339883516954,1,52.0,"play it again, sam 1972.0 15-17 fresno street herbert ross woody allen comedy  romance 1970.0"
1653.0,"Play it Again, Sam",1972.0,Aquatic Park (Jefferson Street),Herbert Ross,Woody Allen,7.6,Comedy  Romance,movie,1970.0,-122.415801295,37.808228468,287.79242788692017,1,40.0,"play it again, sam 1972.0 aquatic park (jefferson street) herbert ross woody allen comedy  romance 1970.0"
2081.0,"Play it Again, Sam",1972.0,Hyde Street Cable Car,Herbert Ross,Woody Allen,7.6,Comedy  Romance,movie,1970.0,-122.41538896,37.781088571,394.0029893800628,1,17.0,"play it again, sam 1972.0 hyde street cable car herbert ross woody allen comedy  romance 1970.0"
9.0,Harold and Maude,1971.0,Sutro Baths (Point Lobos Avenue),Hal Ashby,Colin Higgins,7.9,Comedy  Drama  Romance,movie,1970.0,-122.510031794,37.779832009,139.95800367300103,1,23.0,harold and maude 1971.0 sutro baths (point lobos avenue) hal ashby colin higgins comedy  drama  romance 1970.0
350.0,Harold and Maude,1971.0,Golden Gate Park,Hal Ashby,Colin Higgins,7.9,Comedy  Drama  Romance,movie,1970.0,-122.45415,37.77145,160.68569808537615,1,9.0,harold and maude 1971.0 golden gate park hal ashby colin higgins comedy  drama  romance 1970.0
957.0,Harold and Maude,1971.0,Conservatory of Flowers (Golden Gate Park),Hal Ashby,Colin Higgins,7.9,Comedy  Drama  Romance,movie,1970.0,-122.46016,37.77239,513.8902318059583,1,9.0,harold and maude 1971.0 conservatory of flowers (golden gate park) hal ashby colin higgins comedy  drama  romance 1970.0
86.0,Dirty Harry,1971.0,Hall of Justice (850 Bryant Street),Don Siegel,Harry Julian Fink,7.7,Action  Crime  Thriller,movie,1970.0,-122.404281982,37.775144986,1225.6565346753894,0,72.0,dirty harry 1971.0 hall of justice (850 bryant street) don siegel harry julian fink action  crime  thriller 1970.0
1720.0,Dirty Harry,1971.0,Mission Dolores Park (Mission District),Don Siegel,Harry Julian Fink,7.7,Action  Crime  Thriller,movie,1970.0,-122.41914,37.75993,617.2700715547933,1,63.0,dirty harry 1971.0 mission dolores park (mission district) don siegel harry julian fink action  crime  thriller 1970.0
92.0,Dirty Harry,1971.0,"St. Peter & Paul's Church (666 Filbert Street, Washington Square)",Don Siegel,Harry Julian Fink,7.7,Action  Crime  Thriller,movie,1970.0,-122.410437987,37.801430005,3.853509735626646,1,33.0,"dirty harry 1971.0 st. peter & paul's church (666 filbert street, washington square) don siegel harry julian fink action  crime  thriller 1970.0"
844.0,Dirty Harry,1971.0,Bank of America Building (555 California Street),Don Siegel,Harry Julian Fink,7.7,Action  Crime  Thriller,movie,1970.0,-122.403486037,37.792262006,261.9911806757389,1,101.0,dirty harry 1971.0 bank of america building (555 california street) don siegel harry julian fink action  crime  thriller 1970.0
478.0,Dirty Harry,1971.0,Dante Building (1606 Stockton Street at Union),Don Siegel,Harry Julian Fink,7.7,Action  Crime  Thriller,movie,1970.0,-122.408959001,37.800667001,40.61061451341482,1,33.0,dirty harry 1971.0 dante building (1606 stockton street at union) don siegel harry julian fink action  crime  thriller 1970.0
980.0,Dirty Harry,1971.0,"Marina Green, Marina District",Don Siegel,Harry Julian Fink,7.7,Action  Crime  Thriller,movie,1970.0,-122.43677,37.80315,519.5142116402149,1,43.0,"dirty harry 1971.0 marina green, marina district don siegel harry julian fink action  crime  thriller 1970.0"
7.0,Dirty Harry,1971.0,Portsmouth Square (Chinatown),Don Siegel,Harry Julian Fink,7.7,Action  Crime  Thriller,movie,1970.0,-122.40571,37.79479,242.52198276816415,1,11.0,dirty harry 1971.0 portsmouth square (chinatown) don siegel harry julian fink action  crime  thriller 1970.0
491.0,Dirty Harry,1971.0,"Mt. Davidson Cross, Mt. Davidson",Don Siegel,Harry Julian Fink,7.7,Action  Crime  Thriller,movie,1970.0,-122.45478,37.73835,1925.4054600291472,0,25.0,"dirty harry 1971.0 mt. davidson cross, mt. davidson don siegel harry julian fink action  crime  thriller 1970.0"
702.0,Dirty Harry,1971.0,Washington Square Park,Don Siegel,Harry Julian Fink,7.7,Action  Crime  Thriller,movie,1970.0,-122.410088,37.800916,62.92232091004173,1,33.0,dirty harry 1971.0 washington square park don siegel harry julian fink action  crime  thriller 1970.0
1664.0,Dirty Harry,1971.0,"California Hall (625 Polk Street, Van Ness/Civic Center)",Don Siegel,Harry Julian Fink,7.7,Action  Crime  Thriller,movie,1970.0,-122.41940302,37.782401996,347.96152774376907,1,95.0,"dirty harry 1971.0 california hall (625 polk street, van ness/civic center) don siegel harry julian fink action  crime  thriller 1970.0"
919.0,Dirty Harry,1971.0,Forest Hill Station- MUNI,Don Siegel,Harry Julian Fink,7.7,Action  Crime  Thriller,movie,1970.0,-122.4593798,37.7483432,998.3924720159479,1,5.0,dirty harry 1971.0 forest hill station- muni don siegel harry julian fink action  crime  thriller 1970.0
26.0,Dirty Harry,1971.0,"Kezar Stadium, Golden Gate Park",Don Siegel,Harry Julian Fink,7.7,Action  Crime  Thriller,movie,1970.0,-122.45472,37.7664,720.8112126283015,1,9.0,"dirty harry 1971.0 kezar stadium, golden gate park don siegel harry julian fink action  crime  thriller 1970.0"
861.0,Dirty Harry,1971.0,San Francisco Drydock (20th and Illinois Streets),Don Siegel,Harry Julian Fink,7.7,Action  Crime  Thriller,movie,1970.0,-122.387580035,37.760560013,932.2816163564595,1,82.0,dirty harry 1971.0 san francisco drydock (20th and illinois streets) don siegel harry julian fink action  crime  thriller 1970.0
1522.0,Dirty Harry,1971.0,The Embarcadero,Don Siegel,Harry Julian Fink,7.7,Action  Crime  Thriller,movie,1970.0,-122.410722671,37.808306105,164.52520469074494,1,40.0,dirty harry 1971.0 the embarcadero don siegel harry julian fink action  crime  thriller 1970.0
244.0,Dirty Harry,1971.0,Holiday Inn Select Downtown Hotel (750 Kearney Street),Don Siegel,Harry Julian Fink,7.7,Action  Crime  Thriller,movie,1970.0,-122.404282988,37.795172999,113.9814547656477,1,11.0,dirty harry 1971.0 holiday inn select downtown hotel (750 kearney street) don siegel harry julian fink action  crime  thriller 1970.0
1404.0,Take the Money and Run,1969.0,Bank of America (1455 Stockton Street),Woody Allen,Woody Allen,7.2,Comedy  Crime,movie,1960.0,-122.409223,37.799296,113.45843219132655,1,52.0,take the money and run 1969.0 bank of america (1455 stockton street) woody allen woody allen comedy  crime 1960.0
329.0,Take the Money and Run,1969.0,Mission Street,Woody Allen,Woody Allen,7.2,Comedy  Crime,movie,1960.0,-122.397211176,37.790055381,42.79420306929048,1,73.0,take the money and run 1969.0 mission street woody allen woody allen comedy  crime 1960.0
581.0,Take the Money and Run,1969.0,Golden Gate Park,Woody Allen,Woody Allen,7.2,Comedy  Crime,movie,1960.0,-122.45415,37.77145,160.68569808537615,1,9.0,take the money and run 1969.0 golden gate park woody allen woody allen comedy  crime 1960.0
1956.0,The Love Bug,1968.0,Golden Gate Bridge,Robert Stevenson,Bill Walsh,6.5,Comedy  Family  Sport,movie,1960.0,-122.47847,37.81914,1103.0564662179586,0,30.0,the love bug 1968.0 golden gate bridge robert stevenson bill walsh comedy  family  sport 1960.0
824.0,The Love Bug,1968.0,100 Block of Lombard Street,Robert Stevenson,Bill Walsh,6.5,Comedy  Family  Sport,movie,1960.0,-122.404181905,37.803979593,227.0356709682523,1,41.0,the love bug 1968.0 100 block of lombard street robert stevenson bill walsh comedy  family  sport 1960.0
969.0,Petulia,1968.0,Pier 43 1/2,Richard Lester,Lawrence B. Marcus,6.8,Drama  Romance,movie,1960.0,-122.413324,37.809266,297.1514554003847,1,40.0,petulia 1968.0 pier 43 1/2 richard lester lawrence b. marcus drama  romance 1960.0
836.0,Petulia,1968.0,307 Filbert Street,Richard Lester,Lawrence B. Marcus,6.8,Drama  Romance,movie,1960.0,-122.404995031,37.801770981,94.13481548388054,1,48.0,petulia 1968.0 307 filbert street richard lester lawrence b. marcus drama  romance 1960.0
1640.0,Petulia,1968.0,"Japanese Tea Garden, Hagiwara Tea Garden Drive, Golden Gate Park",Richard Lester,Lawrence B. Marcus,6.8,Drama  Romance,movie,1960.0,-122.469557,37.770259,1370.2612797312606,0,9.0,"petulia 1968.0 japanese tea garden, hagiwara tea garden drive, golden gate park richard lester lawrence b. marcus drama  romance 1960.0"
1213.0,Petulia,1968.0,2417 Franklin Street,Richard Lester,Lawrence B. Marcus,6.8,Drama  Romance,movie,1960.0,-122.425617027,37.796688992,813.1700967714374,1,57.0,petulia 1968.0 2417 franklin street richard lester lawrence b. marcus drama  romance 1960.0
217.0,Petulia,1968.0,"Fairmont Hotel (950 Mason Street, Nob Hill)",Richard Lester,Lawrence B. Marcus,6.8,Drama  Romance,movie,1960.0,-122.41075,37.79232,68.14747918717416,1,36.0,"petulia 1968.0 fairmont hotel (950 mason street, nob hill) richard lester lawrence b. marcus drama  romance 1960.0"
1932.0,Petulia,1968.0,Cala Foods (California Street and Hyde),Richard Lester,Lawrence B. Marcus,6.8,Drama  Romance,movie,1960.0,-122.417399996,37.79099001,536.7521214192358,1,95.0,petulia 1968.0 cala foods (california street and hyde) richard lester lawrence b. marcus drama  romance 1960.0
480.0,Petulia,1968.0,"Fort Point (Presidio, Golden Gate National Recreation Area)",Richard Lester,Lawrence B. Marcus,6.8,Drama  Romance,movie,1960.0,-122.4283,37.80576,345.91506708225546,1,15.0,"petulia 1968.0 fort point (presidio, golden gate national recreation area) richard lester lawrence b. marcus drama  romance 1960.0"
935.0,Bullitt,1968.0,John Muir Drive (Lake Merced),Peter Yates,Alan R. Trustman,7.4,Action  Crime  Thriller,movie,1960.0,-122.491738273,37.713981181,4958.9371306280955,0,109.0,bullitt 1968.0 john muir drive (lake merced) peter yates alan r. trustman action  crime  thriller 1960.0
1954.0,Bullitt,1968.0,McLaren Park (Visitacion  Valley),Peter Yates,Alan R. Trustman,7.4,Action  Crime  Thriller,movie,1960.0,-122.40433,37.71715,5170.351833671637,0,14.0,bullitt 1968.0 mclaren park (visitacion  valley) peter yates alan r. trustman action  crime  thriller 1960.0
232.0,Bullitt,1968.0,Marina Green (Marina District),Peter Yates,Alan R. Trustman,7.4,Action  Crime  Thriller,movie,1960.0,-122.43677,37.80315,519.5142116402149,1,43.0,bullitt 1968.0 marina green (marina district) peter yates alan r. trustman action  crime  thriller 1960.0
2063.0,Bullitt,1968.0,1153-57 Taylor Street,Peter Yates,Alan R. Trustman,7.4,Action  Crime  Thriller,movie,1960.0,-122.413030007,37.79329298,175.59704521021388,1,36.0,bullitt 1968.0 1153-57 taylor street peter yates alan r. trustman action  crime  thriller 1960.0
1485.0,Bullitt,1968.0,Larkin & Chestnut Streets (Russian Hill),Peter Yates,Alan R. Trustman,7.4,Action  Crime  Thriller,movie,1960.0,-122.421370001,37.802729997,184.59641426395822,1,29.0,bullitt 1968.0 larkin & chestnut streets (russian hill) peter yates alan r. trustman action  crime  thriller 1960.0
1774.0,Bullitt,1968.0,Enrico's Café (504 Broadway),Peter Yates,Alan R. Trustman,7.4,Action  Crime  Thriller,movie,1960.0,-122.405701961,37.798191992,377.79691137242435,1,52.0,bullitt 1968.0 enrico's café (504 broadway) peter yates alan r. trustman action  crime  thriller 1960.0
1681.0,Bullitt,1968.0,Brocklebank Apartments (1000 Mason Street),Peter Yates,Alan R. Trustman,7.4,Action  Crime  Thriller,movie,1960.0,-122.410631023,37.793108997,122.51807238938594,1,36.0,bullitt 1968.0 brocklebank apartments (1000 mason street) peter yates alan r. trustman action  crime  thriller 1960.0
850.0,Bullitt,1968.0,Cesar Chavez & Mission Street (Mission),Peter Yates,Alan R. Trustman,7.4,Action  Crime  Thriller,movie,1960.0,-122.418259979,37.748129986,1527.8987331449455,0,98.0,bullitt 1968.0 cesar chavez & mission street (mission) peter yates alan r. trustman action  crime  thriller 1960.0
1515.0,Bullitt,1968.0,Bay Bridge,Peter Yates,Alan R. Trustman,7.4,Action  Crime  Thriller,movie,1960.0,-122.37693,37.79894,1479.7388678397851,0,16.0,bullitt 1968.0 bay bridge peter yates alan r. trustman action  crime  thriller 1960.0
829.0,Bullitt,1968.0,Columbus & Lombard Streets (North Beach),Peter Yates,Alan R. Trustman,7.4,Action  Crime  Thriller,movie,1960.0,-122.413669965,37.802740013,319.4334098557346,1,49.0,bullitt 1968.0 columbus & lombard streets (north beach) peter yates alan r. trustman action  crime  thriller 1960.0
